ID,study,texture,SOC_categorical,sand,clay,SOC,rryield,varyield,rrSOC,varSOC
1132,118,clay loam,low,30,29,6.746143852,,,-0.03889948,0.017232528
1133,118,clay loam,low,30,29,6.746143852,,,0.016529302,0.014511249
1134,118,clay loam,low,29.25,31.75,7.44,,,-0.078744368,0.003211584
1135,118,clay loam,low,29.25,31.75,7.44,,,-0.091072885,0.006765694
1136,119,loam,low,31.375,24.875,7.795591648,,,,
1137,119,loam,low,31.375,24.875,7.795591648,,,,
1138,119,loam,low,31.375,24.875,7.795591648,,,,
1139,119,loam,low,31.375,24.875,7.795591648,,,,
1140,119,loam,low,31.375,24.875,7.795591648,,,,
1141,119,loam,low,31.375,24.875,7.795591648,,,,
1142,120,clay loam,moderate,28.25,29.75,11.6,0.085522173,0.011456953,0.134894862,0.004364336
1143,121,sandy,moderate,65,10,9.80921887,-0.013835732,0.017070672,,
1144,121,sandy,moderate,65,10,9.80921887,0.117952657,0.013699862,,
1145,121,sandy,moderate,65,10,9.80921887,0.159154498,0.015661929,,
1146,121,sandy,moderate,65,10,9.80921887,-0.14359092,0.011453592,,
1147,121,sandy,moderate,65,10,9.80921887,-1.04891262,0.010040569,,
1148,121,sandy,moderate,65,10,9.80921887,-0.909150678,0.013526524,,
1149,122,sandy,low,75,9,8.24412065,0.60959961,0.022680634,,
1150,122,sandy,low,75,9,8.24412065,0.672321129,0.019713968,,
1151,122,sandy,low,75,9,8.24412065,0.82055298,0.014299292,,
1152,122,sandy,low,75,9,8.24412065,0.727659233,0.020730443,,
1153,122,sandy,low,75,9,8.11,0.228226154,0.010915238,0.628608659,0.024755658
1154,122,sandy,low,75,9,8.11,-0.311313677,0.012070759,0.706940503,0.020084039
1155,122,sandy,low,75,9,8.11,0.034432196,0.013054123,0.650587566,0.023728797
1156,122,sandy,low,75,9,8.11,-0.07778941,0.011209782,0.583146285,0.024471888
1157,122,sandy,low,75,9,7.427154892,,,0.009569451,0.055626233
1158,122,sandy,low,75,9,7.427154892,,,0.091807549,0.041166399
1159,122,sandy,low,75,9,7.427154892,,,0.056089467,0.047568382
1160,122,sandy,low,75,9,7.427154892,,,-0.049271049,0.042972422
1161,123,loam,high,39,20,22.85382831,-0.368453643,0.032383523,,
1162,123,loam,high,39,20,22.85382831,-0.23137405,0.021570964,,
1163,123,loam,high,39,20,22.85382831,-0.264990661,0.024504813,,
1164,123,loam,high,39,20,22.85382831,-0.299776778,0.033665337,,
1165,123,loam,high,39,20,22.85382831,-0.10718367,0.04298688,,
1166,123,loam,high,39,20,22.85382831,-0.050430853,0.027901223,,
1167,123,loam,high,39,20,22.85382831,-0.243848225,0.017829919,,
1168,123,loam,high,39,20,22.85382831,-0.20688303,0.039458392,,
1169,123,loam,high,39,20,22.85382831,0,0.024466541,,
1170,123,loam,high,39,20,22.85382831,-0.252453381,0.051065614,,
1171,123,loam,high,39,20,22.85382831,0.07296902,0.076333915,,
1172,123,loam,high,39,20,22.85382831,-0.227135573,0.066676988,,
1173,123,loam,high,39,20,22.85382831,-0.012024193,0.062524126,,
1174,123,loam,high,39,20,22.85382831,0.181657325,0.054644484,,
1175,123,loam,high,39,20,22.85382831,-0.074414486,0.064218219,,
1176,123,loam,high,39,20,22.85382831,-0.21224696,0.070185151,,
1177,123,loam,high,39,20,22.85382831,-0.044814016,0.096721432,,
1178,123,loam,high,39,20,22.85382831,0.102168174,0.071527932,,
1179,124,loam,high,42.66666667,17.83333333,30.22102088,,,0.09763847,0.004364336
1180,124,loam,high,42.66666667,17.83333333,30.22102088,,,0.05001042,0.004364336
1181,124,loam,high,42.66666667,17.83333333,30.22102088,,,0.012270093,0.004364336
1182,124,loam,high,42.66666667,17.83333333,30.22102088,,,-0.00619197,0.004364336
1183,124,loam,high,42.66666667,17.83333333,30.22102088,,,-0.011428696,0.004364336
1184,124,loam,high,42.66666667,17.83333333,30.22102088,,,-0.011428696,0.004364336
1185,125,loam,moderate,31.95833333,18.1,9.46,,,0.159912327,0.001152995
1186,125,loam,low,31.375,18.2,8.56,,,0.083333609,0.001185825
1187,125,loam,low,31,18.6,7.27,,,-0.075566042,0.001878328
1188,125,loam,low,31.5,20,6.24,,,-0.102478328,0.00105722
1189,125,loam,low,33,20.2,3.87,,,-0.129693296,0.002414399
1190,125,loam,moderate,31.95833333,18.1,9.46,,,0.103467736,0.001992705
1191,125,loam,low,31.375,18.2,8.56,,,0,0.000838453
1192,125,loam,low,31,18.6,7.27,,,-0.029023822,0.000429518
1193,125,loam,low,31.5,20,6.24,,,0.088284176,0.000499892
1194,125,loam,low,33,20.2,3.87,,,0.132070757,0.000781701
1195,126,clay loam,low,43.7,34.8,8.4,,,-0.049325067,0.004103225
1196,126,clay loam,low,43.7,34.8,8.4,,,-0.131242189,0.002596043
1197,126,clay loam,low,43.7,34.8,8.4,,,-0.077817022,0.002678465
1198,126,clay loam,low,43.7,34.8,8.4,,,-0.010752792,0.003840879
1199,126,clay loam,low,43.7,34.8,8.4,,,-0.107144637,0.003109581
1200,126,clay loam,low,43.7,34.8,8.4,,,-0.060624622,0.004976698
1201,126,clay loam,low,43.7,34.8,8.4,,,-0.107144637,0.002335417
1202,126,clay loam,low,43.7,34.8,8.4,,,0.134590154,0.007195035
1203,126,clay loam,low,43.7,34.8,8.4,,,-0.052185753,0.007447573
1204,126,clay loam,low,43.7,34.8,8.4,,,-0.025752496,0.008341901
1205,126,clay loam,low,43.7,34.8,8.4,,,0.170957798,0.011812879
1206,126,clay loam,low,43.7,34.8,8.4,,,0.041499731,0.006286062
1207,126,clay loam,low,43.7,34.8,8.4,,,0.025105921,0.006724091
1208,126,clay loam,low,43.7,34.8,8.4,,,0.025105921,0.005483055
1209,126,clay loam,low,43.7,34.8,8.4,,,0.144232706,0.034289078
1210,126,clay loam,low,43.7,34.8,8.4,,,-0.151323423,0.010179513
1211,126,clay loam,low,43.7,34.8,8.4,,,-0.027556279,0.008719248
1212,126,clay loam,low,43.7,34.8,8.4,,,-0.004540303,0.010423992
1213,126,clay loam,low,43.7,34.8,8.4,,,-0.033394007,0.010221816
1214,126,clay loam,low,43.7,34.8,8.4,,,-0.027556279,0.013706502
1215,126,clay loam,low,43.7,34.8,8.4,,,0.049706532,0.010823372
1216,126,clay loam,low,43.7,34.8,8.4,,,-0.256940931,0.025016838
1217,126,clay loam,low,43.7,34.8,8.4,,,-0.400943623,0.025665412
1218,126,clay loam,low,43.7,34.8,8.4,,,-0.204931747,0.026172312
1219,126,clay loam,low,43.7,34.8,8.4,,,-0.18171751,0.037610252
1220,126,clay loam,low,43.7,34.8,8.4,,,-0.055915185,0.041226269
1221,126,clay loam,low,43.7,34.8,8.4,,,-0.168519958,0.033519581
1222,126,clay loam,low,43.7,34.8,8.4,,,-0.369853036,0.023616496
1223,126,clay loam,low,43.7,34.8,8.4,-0.160413464,0.041340835,,
1224,126,clay loam,low,43.7,34.8,8.4,-0.327328501,0.045086913,,
1225,126,clay loam,low,43.7,34.8,8.4,-0.41660181,0.042756297,,
1226,126,clay loam,low,43.7,34.8,8.4,-0.131021748,0.022981858,,
1227,126,clay loam,low,43.7,34.8,8.4,-1.006564754,0.104815757,,
1228,126,clay loam,low,43.7,34.8,8.4,-0.783777773,0.221793134,,
1229,126,clay loam,low,43.7,34.8,8.4,-0.8305016,0.030753341,,
1230,126,clay loam,low,43.7,34.8,8.4,-0.046700151,0.004099937,,
1231,126,clay loam,low,43.7,34.8,8.4,-0.088689121,0.005536855,,
1232,126,clay loam,low,43.7,34.8,8.4,-0.081994967,0.002407527,,
1233,126,clay loam,low,43.7,34.8,8.4,0.023134575,0.005287154,,
1234,126,clay loam,low,43.7,34.8,8.4,0.004481668,0.006190437,,
1235,126,clay loam,low,43.7,34.8,8.4,0.013385195,0.015527597,,
1236,126,clay loam,low,43.7,34.8,8.4,0.141302537,0.015044983,,
1237,126,clay loam,low,43.7,34.8,8.4,0.004086642,0.002565441,,
1238,126,clay loam,low,43.7,34.8,8.4,0.018259789,0.004135363,,
1239,126,clay loam,low,43.7,34.8,8.4,0.029057734,0.00234555,,
1240,126,clay loam,low,43.7,34.8,8.4,0.07226352,0.00276711,,
1241,126,clay loam,low,43.7,34.8,8.4,0.015844329,0.002657644,,
1242,126,clay loam,low,43.7,34.8,8.4,-0.02824108,0.002855804,,
1243,126,clay loam,low,43.7,34.8,8.4,0.094863352,0.002862917,,
1244,126,clay loam,low,43.7,34.8,8.4,-0.095815905,0.009275936,,
1245,126,clay loam,low,43.7,34.8,8.4,-0.178212999,0.001117695,,
1246,126,clay loam,low,43.7,34.8,8.4,-0.163645475,0.004370216,,
1247,126,clay loam,low,43.7,34.8,8.4,-0.128539488,0.031812916,,
1248,126,clay loam,low,43.7,34.8,8.4,-0.172617977,0.01341746,,
1249,126,clay loam,low,43.7,34.8,8.4,-0.02783043,0.005492504,,
1250,126,clay loam,low,43.7,34.8,8.4,-0.229574442,0.007095009,,
1251,126,clay loam,low,43.7,34.8,8.4,-0.094943755,0.023195739,,
1252,126,clay loam,low,43.7,34.8,8.4,-0.098981834,0.017003153,,
1253,126,clay loam,low,43.7,34.8,8.4,0.150854303,0.013205753,,
1254,126,clay loam,low,43.7,34.8,8.4,-0.040603868,0.008464895,,
1255,126,clay loam,low,43.7,34.8,8.4,0.02123882,0.010994317,,
1256,126,clay loam,low,43.7,34.8,8.4,0.035488425,0.014058652,,
1257,126,clay loam,low,43.7,34.8,8.4,0.006263068,0.015882982,,
1258,126,clay loam,low,43.7,34.8,8.4,0.011436384,0.006328394,,
1259,126,clay loam,low,43.7,34.8,8.4,0.090500996,0.008256474,,
1260,126,clay loam,low,43.7,34.8,8.4,-0.24529162,0.009189224,,
1261,126,clay loam,low,43.7,34.8,8.4,-0.015683922,0.006797871,,
1262,126,clay loam,low,43.7,34.8,8.4,-0.135272711,0.0140782,,
1263,126,clay loam,low,43.7,34.8,8.4,-0.052077021,0.010598699,,
1264,126,clay loam,low,43.7,34.8,8.4,-0.092809925,0.017929105,,
1265,126,clay loam,low,43.7,34.8,8.4,-0.561520768,0.272417707,,
1266,126,clay loam,low,43.7,34.8,8.4,-0.166611264,0.016480992,,
1267,126,clay loam,low,43.7,34.8,8.4,-0.451419771,0.147729765,,
1268,126,clay loam,low,43.7,34.8,8.4,-0.676238565,0.017948576,,
1269,126,clay loam,low,43.7,34.8,8.4,-0.475622308,0.027128482,,
1270,126,clay loam,low,43.7,34.8,8.4,-0.526889815,0.0269958,,
1271,126,clay loam,low,43.7,34.8,8.4,-0.452376709,0.062019209,,
1272,127,loam,high,44,21,21,0.058410762,0.008592715,,
1273,127,loam,high,44,21,21,0.16907633,0.008592715,,
1274,127,loam,high,44,21,21,0.194156015,0.008592715,,
1275,127,loam,high,44,21,21,-0.032365285,0.008592715,,
1276,127,loam,high,44,21,21,0.025158559,0.008592715,,
1277,127,loam,high,44,21,21,0.034432196,0.008592715,,
1278,127,loam,high,44,21,21,0.04489532,0.008592715,,
1279,127,loam,high,44,21,21,0.083177507,0.008592715,,
1280,127,loam,high,44,21,21,0.263148886,0.008592715,,
1281,127,loam,high,44,21,21,0.142790718,0.008592715,,
1282,127,loam,high,44,21,21,0.088947486,0.008592715,,
1283,127,loam,high,44,21,21,0.352947074,0.008592715,,
1284,127,loam,high,44,21,21,0.020202707,0.008592715,,
1285,127,loam,high,44,21,21,0.10086061,0.008592715,,
1286,127,loam,high,44,21,21,0.178914399,0.008592715,,
1287,127,loam,high,44,21,21,0.103849941,0.008592715,,
1288,127,loam,high,44,21,21,0.103849941,0.008592715,,
1289,127,loam,high,44,21,21,0.134002979,0.008592715,,
1290,128,loam,low,44.25,22.75,8.839907194,,,0.143811702,0.001454779
1291,128,loam,low,44.25,22.75,8.839907194,,,0.083728215,0.001454779
1292,128,loam,low,44.25,22.75,8.839907194,,,-0.023223927,0.001454779
1293,128,loam,low,44.25,22.75,8.839907194,,,-0.194716082,0.001454779
1294,128,loam,low,44.25,22.75,8.839907194,,,0.111488947,0.001454779
1295,128,loam,low,44.25,22.75,8.839907194,,,0.010664872,0.001454779
1296,128,loam,low,44.25,22.75,8.839907194,,,-0.060776609,0.001454779
1297,128,loam,low,44.25,22.75,8.839907194,,,-0.060776609,0.001454779
1298,95,loam,low,27.5,23,7.072802268,,,0.053425167,0.003273252
1299,95,loam,low,27.5,23,7.072802268,,,0.208174936,0.003273252
1300,115,sandy,low,85.875,6.125,8.284,,,0.217972612,0.00373282
1301,115,sandy,low,85.875,6.125,8.284,,,0.211036168,0.004456927
1302,115,sandy,low,85.875,6.125,8.284,,,0.207639365,0.002349142
1303,115,sandy,low,85.875,6.125,8.284,,,0.185660458,0.002721831
1304,115,sandy,low,85.875,6.125,8.284,,,-0.017263067,0.00134213
1305,115,sandy,low,85.875,6.125,8.284,,,-0.042453316,0.001660443
1306,115,sandy,low,85.875,6.125,8.284,,,-0.00972455,0.009431459
1307,115,sandy,low,85.875,6.125,8.284,,,0.037979248,0.009475489
1308,3,loam,low,43.33333333,25.04166667,4.67259603,-0.070597293,0.011456953,,
1309,3,loam,low,43.33333333,25.04166667,4.67259603,-0.120905111,0.011456953,,
1310,3,loam,low,43.33333333,25.04166667,4.67259603,-0.282798845,0.011456953,,
1311,3,loam,low,43.33333333,25.04166667,4.67259603,-0.104160534,0.011456953,,
1312,3,loam,low,43.33333333,25.04166667,4.67259603,0.020568393,0.011456953,,
1313,3,loam,low,43.33333333,25.04166667,4.67259603,-0.025538079,0.011456953,,
1314,3,loam,low,43.33333333,25.04166667,4.67259603,-0.048540819,0.011456953,,
1315,3,loam,low,43.33333333,25.04166667,4.67259603,-0.016082688,0.011456953,-0.0719735,0.000870612
1316,3,loam,low,43.33333333,25.04166667,4.67259603,0.00031903,0.011456953,0.018349139,0.00085425
1317,3,loam,low,43.33333333,25.04166667,4.67259603,-0.098154041,0.011456953,-0.107420249,0.00119673
1318,3,loam,low,43.33333333,25.04166667,4.67259603,-0.013007008,0.011456953,-0.032944156,0.001893374
1319,3,loam,low,43.33333333,25.04166667,4.67259603,0.014728273,0.011456953,-0.144169791,0.001486524
1320,3,loam,low,43.33333333,25.04166667,4.67259603,-0.051226122,0.011456953,-0.052268428,0.003650843
1321,3,loam,low,43.33333333,25.04166667,4.67259603,0.052975032,0.011456953,-0.057158414,0.000987868
1322,129,clay loam,high,44.5,28.25,19.26713586,-0.29323386,0.011456953,0.17147154,0.000737401
1323,129,clay loam,high,43.5,28.75,19.18459397,,,0.026550232,0.004364336
1324,129,clay loam,high,43,29.25,18.39740603,,,-0.029413885,0.004364336
1325,129,clay loam,high,43.5,28.875,21.48,-0.037237436,0.011456953,,
1326,129,clay loam,high,43.5,28.875,21.48,-0.055577242,0.011456953,,
1327,129,clay loam,high,43.5,28.875,21.48,0.103724858,0.011456953,,
1328,129,clay loam,high,43.5,28.875,21.48,0.037898172,0.011456953,,
1329,129,clay loam,high,43.5,28.875,21.48,0.033616611,0.011456953,,
1330,129,clay loam,high,43.5,28.875,21.48,-0.039443869,0.011456953,,
1331,129,clay loam,high,43.5,28.875,21.48,-0.117634679,0.011456953,,
1332,130,sandy,moderate,54.5,18.6,13.37442691,,,0.265703166,0.004364336
1333,130,sandy,moderate,54.5,18.6,12.9687703,,,0.078471615,0.004364336
1334,130,sandy,moderate,54.5,18.6,12.44976798,,,0.09531018,0.004364336
1335,129,loam,moderate,23.6,19.5,16.4562413,,,0.169233922,0.004364336
1336,129,loam,moderate,23.6,19.5,17.11085847,,,0.027212564,0.004364336
1337,129,loam,moderate,23.6,19.5,16.862,,,-0.031748698,0.004364336
1338,131,loam,high,8.3,20.9,17.56738283,,,0.027398974,0.004364336
1339,131,loam,moderate,8.3,20.9,16.9762877,,,0.03509132,0.004364336
1340,131,loam,moderate,8.3,20.9,15.88215498,,,0.034486176,0.004364336
1341,132,loam,low,40.875,18.125,8.03612065,0.150282203,0.004076065,,
