"","CH2.1","CH2.2","CH2.3","CH3.1","CH3.2","CH3.3","CH4.1","CH4.2","CH4.3","CH5.1","CH5.2","CH5.3","CH6.1","CH6.2","CH6.3","CH7.1","CH7.2","CH7.3"
"OTU_22905",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22914",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22917",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22918",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22921",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22924",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22933",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22935",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22938",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22947",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22948",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22964",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22991",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22993",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22996",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22998",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23001",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23007",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23009",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23010",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23014",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23016",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23020",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23021",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23022",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23024",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23027",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23028",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23032",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23035",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23042",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23044",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23045",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23046",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23048",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23069",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23084",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23100",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23104",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_23130",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23181",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23188",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23190",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23194",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23199",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_23215",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23223",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23229",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23243",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23244",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23253",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23269",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23285",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23306",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23309",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23311",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_23313",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_23315",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23327",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23328",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23330",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23332",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23333",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23338",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23339",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23340",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23342",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_23349",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_23350",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_23351",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23353",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23354",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23358",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23361",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23362",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23374",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_23378",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23402",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_23407",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23424",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23425",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_23431",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23432",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23437",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23438",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23440",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_23441",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_23483",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23484",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23519",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23551",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23558",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23568",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23582",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23586",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_23588",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23601",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_23602",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23609",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_23613",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_23614",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23621",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23641",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23644",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_23651",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_23653",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23655",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23663",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23669",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23683",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23691",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23693",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_23700",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23706",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23712",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23716",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_23721",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_23762",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23763",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_23766",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23767",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23783",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_23839",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23849",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23861",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23891",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23899",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_23901",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23905",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_23911",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_23913",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_23915",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_23917",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_23918",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_23923",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23944",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23945",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_23947",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_23952",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23962",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_23964",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_23965",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23971",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23978",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23992",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23998",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_23999",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_24000",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_24026",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24048",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24066",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24069",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24072",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24078",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24081",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24084",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24085",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24087",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24093",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24097",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24098",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24101",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24102",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_24108",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24110",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24120",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24122",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24125",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24129",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24137",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24140",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24143",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24147",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_24150",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_24156",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24164",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_24167",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24176",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_24180",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24212",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24214",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_24217",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24221",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_24224",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_24226",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24230",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24231",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_24245",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24254",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24255",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24256",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_24258",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24262",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_24268",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_24271",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24274",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_24275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24278",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24283",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_24297",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_24301",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24312",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24314",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24322",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_24323",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_24330",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_24345",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24346",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24363",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24415",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_24432",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24433",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24435",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24445",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24456",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24467",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24472",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24486",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24487",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24488",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24491",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24493",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24497",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24502",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_24503",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24508",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24513",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24517",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24522",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24523",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24526",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24542",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24543",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24549",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24552",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24553",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24557",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24564",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU_24575",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24577",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_24594",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24596",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24626",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24633",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24637",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24640",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24641",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24645",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24647",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24663",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24665",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_24666",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24667",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24677",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_24680",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24683",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24684",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24686",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24688",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24699",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24703",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_24705",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24710",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24714",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_24715",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24716",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24717",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24725",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_24728",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_24749",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24755",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_24784",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24786",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24791",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24799",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_24810",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24811",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24814",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24816",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24817",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_24820",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24821",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24825",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24833",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24836",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24837",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24838",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24842",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_24845",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24855",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24859",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_24861",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_24863",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24868",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24872",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24882",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_24889",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24890",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_24891",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24892",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_24896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_24912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_24919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_24920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_24925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_24932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_24938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_24941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_24959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_24960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_24961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_24964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_24966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_24972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_24976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
